method,t,wnorm,loss
Scale-adaptive OGD (M->inf),6251,1072859.5810565718,647124800745.965
Scale-adaptive OGD (M->inf),6301,1072858.5735590106,13076613022710.752
Scale-adaptive OGD (M->inf),6351,1072857.4769544513,4977283665085.787
Scale-adaptive OGD (M->inf),6401,1072856.7823981144,1225337238633.6318
Scale-adaptive OGD (M->inf),6451,1072855.957817811,1261730209822.6887
Scale-adaptive OGD (M->inf),6501,1072854.620403844,9974009622245.703
Scale-adaptive OGD (M->inf),6551,1072853.553313702,5866658528397.059
Scale-adaptive OGD (M->inf),6601,1072852.594919851,162086900253.32108
Scale-adaptive OGD (M->inf),6651,1072851.7177124606,606941279127.083
Scale-adaptive OGD (M->inf),6701,1072850.9210307943,9477917594959.39
Scale-adaptive OGD (M->inf),6751,1072850.0448759226,6993768062076.781
Scale-adaptive OGD (M->inf),6801,1072848.9276762595,3757464155417.025
Scale-adaptive OGD (M->inf),6851,1072848.191806565,6731060617886.086
Scale-adaptive OGD (M->inf),6901,1072847.501292375,425134451108.9977
Scale-adaptive OGD (M->inf),6951,1072846.7030990557,888157930525.5829
Scale-adaptive OGD (M->inf),7001,1072845.8509882428,7924801307426.363
Scale-adaptive OGD (M->inf),7051,1072845.0398901934,11284731011946.291
Scale-adaptive OGD (M->inf),7101,1072844.2682727857,6841057759453.614
Scale-adaptive OGD (M->inf),7151,1072843.5613639448,4651781076697.271
Scale-adaptive OGD (M->inf),7201,1072842.819371765,16300587618225.525
Scale-adaptive OGD (M->inf),7251,1072841.43728534,17436688743540.002
Scale-adaptive OGD (M->inf),7301,1072839.6179723316,18451502852638.625
Scale-adaptive OGD (M->inf),7351,1072838.4839761325,15812398108630.566
Scale-adaptive OGD (M->inf),7401,1072837.6671519529,6650191358081.793
Scale-adaptive OGD (M->inf),7451,1072836.9216998557,2560023518239.9624
Scale-adaptive OGD (M->inf),7501,1072836.3196424686,20815818459340.98
Scale-adaptive OGD (M->inf),7551,1072835.6482566674,8903853854956.049
Scale-adaptive OGD (M->inf),7601,1072834.9504900605,4495561758773.385
Scale-adaptive OGD (M->inf),7651,1072834.071381455,11461186117674.066
Scale-adaptive OGD (M->inf),7701,1072833.519399665,3746220381599.329
Scale-adaptive OGD (M->inf),7751,1072832.9519993467,177520335010.40512
Scale-adaptive OGD (M->inf),7801,1072832.1919754492,12204460226207.639
Scale-adaptive OGD (M->inf),7851,1072831.077329745,11368329423541.982
Scale-adaptive OGD (M->inf),7901,1072829.940334082,4442482779732.395
Scale-adaptive OGD (M->inf),7951,1072828.8424711812,13740033635234.857
Scale-adaptive OGD (M->inf),8001,1072827.9623940184,13009666639578.271
Scale-adaptive OGD (M->inf),8051,1072827.1353886437,962378534539.4023
Scale-adaptive OGD (M->inf),8101,1072826.1037205853,30426994879890.777
Scale-adaptive OGD (M->inf),8151,1072825.06193254,6332691196478.117
Scale-adaptive OGD (M->inf),8201,1072824.3775332512,1859241999271.7168
Scale-adaptive OGD (M->inf),8251,1072823.802541988,6799350454980.982
Scale-adaptive OGD (M->inf),8301,1072823.188575773,10147491145669.805
Scale-adaptive OGD (M->inf),8351,1072822.3930731218,524345486183.17194
Scale-adaptive OGD (M->inf),8401,1072821.5256208666,3181365804412.4756
Scale-adaptive OGD (M->inf),8451,1072820.859204345,2072501688535.29
Scale-adaptive OGD (M->inf),8501,1072820.252613652,1200447450065.3325
Scale-adaptive OGD (M->inf),8551,1072819.5678206894,1766396380212.173
Scale-adaptive OGD (M->inf),8601,1072818.9586984755,3824808069120.3486
Scale-adaptive OGD (M->inf),8651,1072818.4323965074,596267041036.692
Scale-adaptive OGD (M->inf),8701,1072817.8849250623,3146474607010.2197
Scale-adaptive OGD (M->inf),8751,1072817.2290571432,2425086366672.2485
Scale-adaptive OGD (M->inf),8801,1072816.5437939076,679035869835.7205
Scale-adaptive OGD (M->inf),8851,1072815.4889408783,4864127885149.987
Scale-adaptive OGD (M->inf),8901,1072814.5318003076,7456868026351.804
Scale-adaptive OGD (M->inf),8951,1072813.764764469,3001882898195.3423
Scale-adaptive OGD (M->inf),9001,1072812.9936181155,12807448485171.729
Scale-adaptive OGD (M->inf),9051,1072812.4252487593,218183801073.44833
Scale-adaptive OGD (M->inf),9101,1072811.8111487725,139832085050.84445
Scale-adaptive OGD (M->inf),9151,1072811.167035763,2270731929124.2183
Scale-adaptive OGD (M->inf),9201,1072810.4869840557,141932592192.42578
Scale-adaptive OGD (M->inf),9251,1072810.003759185,2177012613882.6729
Scale-adaptive OGD (M->inf),9301,1072809.4257729298,43914254123.27145
Scale-adaptive OGD (M->inf),9351,1072808.7966955854,1562286187585.6304
Scale-adaptive OGD (M->inf),9401,1072808.3784415983,4667834617237.281
Scale-adaptive OGD (M->inf),9451,1072807.8451119782,550365426446.4056
Scale-adaptive OGD (M->inf),9501,1072807.3698527296,2085891148201.4077
Scale-adaptive OGD (M->inf),9551,1072806.6929486797,3526533190573.584
Scale-adaptive OGD (M->inf),9601,1072806.1502736004,46216834365.44367
Scale-adaptive OGD (M->inf),9651,1072805.629483101,366099633051.5091
Scale-adaptive OGD (M->inf),9701,1072805.2261412656,55242126735.81832
Scale-adaptive OGD (M->inf),9751,1072804.8275995872,158981055719.1582
Scale-adaptive OGD (M->inf),9801,1072804.4874461319,29702600308.776615
Scale-adaptive OGD (M->inf),9851,1072803.9888023343,534660212609.9234
Scale-adaptive OGD (M->inf),9901,1072803.296278983,1444491744772.1467
Scale-adaptive OGD (M->inf),9951,1072802.6981429188,2255455127453.5176
Scale-adaptive OGD (M->inf),10001,1072802.1270907314,138574616410.10245
Scale-adaptive OGD (M->inf),10051,1072801.6005566954,5016561481235.355
Scale-adaptive OGD (M->inf),10101,1072801.155286656,47641255459.24661
Scale-adaptive OGD (M->inf),10151,1072800.3933217865,1180700010233.443
Scale-adaptive OGD (M->inf),10201,1072799.779255181,206095447937.47614
Scale-adaptive OGD (M->inf),10251,1072799.3611718444,1347504900901.4775
Scale-adaptive OGD (M->inf),10301,1072799.0007096606,828240388850.8516
Scale-adaptive OGD (M->inf),10351,1072798.4004007722,3372996808755.5723
Scale-adaptive OGD (M->inf),10401,1072797.9002639055,3137092092304.108
Scale-adaptive OGD (M->inf),10451,1072797.3973802612,222889104386.17432
Scale-adaptive OGD (M->inf),10501,1072796.8599666448,2336691797566.3687
Scale-adaptive OGD (M->inf),10551,1072796.4002924124,1071835076649.6934
Scale-adaptive OGD (M->inf),10601,1072795.9190847517,466952794801.83264
Scale-adaptive OGD (M->inf),10651,1072795.3013458787,1241676014355.1633
Scale-adaptive OGD (M->inf),10701,1072794.7159425458,9737151536.209772
Scale-adaptive OGD (M->inf),10751,1072794.0715962488,1206350256591.7412
Scale-adaptive OGD (M->inf),10801,1072793.5208825741,2029399688601.72
Scale-adaptive OGD (M->inf),10851,1072792.8511761709,2033736432513.3118
Scale-adaptive OGD (M->inf),10901,1072792.2232630916,395473252054.0195
Scale-adaptive OGD (M->inf),10951,1072791.2729890356,28760520941732.914
Scale-adaptive OGD (M->inf),11001,1072790.542693528,132649786082.92667
Scale-adaptive OGD (M->inf),11051,1072789.7189747132,158600459941.84897
Scale-adaptive OGD (M->inf),11101,1072789.0699658953,329239607603.0722
Scale-adaptive OGD (M->inf),11151,1072788.5364516885,348020910644.1868
Scale-adaptive OGD (M->inf),11201,1072787.947006594,4336313388720.2607
Scale-adaptive OGD (M->inf),11251,1072787.4976528077,7844921233322.42
Scale-adaptive OGD (M->inf),11301,1072787.191667233,2644865706767.3447
Scale-adaptive OGD (M->inf),11351,1072786.6466081992,1632577217016.0408
Scale-adaptive OGD (M->inf),11401,1072786.1684574105,429084245272.8658
Scale-adaptive OGD (M->inf),11451,1072785.6073376504,2890427600655.5015
Scale-adaptive OGD (M->inf),11501,1072785.153268729,2271764544050.927
Scale-adaptive OGD (M->inf),11551,1072784.638931777,874451594390.3458
Scale-adaptive OGD (M->inf),11601,1072784.1036702185,3185375297871.626
Scale-adaptive OGD (M->inf),11651,1072783.552621017,553701385845.9792
Scale-adaptive OGD (M->inf),11701,1072783.0165831512,193943628892.28717
Scale-adaptive OGD (M->inf),11751,1072782.512763662,2429594754339.274
Scale-adaptive OGD (M->inf),11801,1072781.7639294334,68688284319.34676
Scale-adaptive OGD (M->inf),11851,1072781.1672378322,2932971207221.2974
Scale-adaptive OGD (M->inf),11901,1072780.3948672188,2700048630709.039
Scale-adaptive OGD (M->inf),11951,1072779.638423913,3167824291443.4736
Scale-adaptive OGD (M->inf),12001,1072778.9620577407,663661719531.235
Scale-adaptive OGD (M->inf),12051,1072778.3361711488,1939373206863.9663
Scale-adaptive OGD (M->inf),12101,1072777.7613089287,1473670686055.3376
Scale-adaptive OGD (M->inf),12151,1072777.2052637355,1763036106.7073264
Scale-adaptive OGD (M->inf),12201,1072776.7213941943,2741489411159.671
Scale-adaptive OGD (M->inf),12251,1072775.8814945654,2623909187617.24
Scale-adaptive OGD (M->inf),12301,1072774.9755253159,641797037550.9421
Scale-adaptive OGD (M->inf),12351,1072774.311703751,2587246045127.905
Scale-adaptive OGD (M->inf),12401,1072773.5446551463,339134380966.6796
Scale-adaptive OGD (M->inf),12451,1072771.4784288919,9719996261387.01
Scale-adaptive OGD (M->inf),12501,1072770.2643537489,24828553746500.4
Scale-adaptive OGD (M->inf),12551,1072769.1264741865,12409518162018.516
Scale-adaptive OGD (M->inf),12601,1072768.0933996327,10745182937811.113
Scale-adaptive OGD (M->inf),12651,1072767.2606040162,8199264292648.186
Scale-adaptive OGD (M->inf),12701,1072766.5903474812,6469321951780.543
Scale-adaptive OGD (M->inf),12751,1072765.9699585682,7568377398181.414
Scale-adaptive OGD (M->inf),12801,1072765.1452068726,28044689466004.4
Scale-adaptive OGD (M->inf),12851,1072764.2494870904,21357145473725.445
Scale-adaptive OGD (M->inf),12901,1072763.6109335166,6679360409980.06
Scale-adaptive OGD (M->inf),12951,1072762.9143188545,5884593670707.952
Scale-adaptive OGD (M->inf),13001,1072761.711424527,17862686265397.48
Scale-adaptive OGD (M->inf),13051,1072760.8205927522,13687639616868.04
Scale-adaptive OGD (M->inf),13101,1072759.8688255541,38443076458320.836
Scale-adaptive OGD (M->inf),13151,1072758.8674965436,9391425904679.004
Scale-adaptive OGD (M->inf),13201,1072758.396280816,2275154718872.9214
Scale-adaptive OGD (M->inf),13251,1072758.03073129,6891543097605.874
Scale-adaptive OGD (M->inf),13301,1072757.5203177182,2030104638264.8728
Scale-adaptive OGD (M->inf),13351,1072756.9079785636,5700376759714.937
Scale-adaptive OGD (M->inf),13401,1072755.9000733378,27510103873507.91
Scale-adaptive OGD (M->inf),13451,1072755.1398700997,12591622800486.37
Scale-adaptive OGD (M->inf),13501,1072754.5204735051,5523275564065.436
Scale-adaptive OGD (M->inf),13551,1072753.8449652998,5389055953150.4375
Scale-adaptive OGD (M->inf),13601,1072753.351570176,270637388560.44623
Scale-adaptive OGD (M->inf),13651,1072752.9979882864,4319296927434.184
Scale-adaptive OGD (M->inf),13701,1072752.3172517861,29717544935052.715
Scale-adaptive OGD (M->inf),13751,1072751.673850944,1123410691910.2092
Scale-adaptive OGD (M->inf),13801,1072751.031268471,4412786623676.954
Scale-adaptive OGD (M->inf),13851,1072750.1899842916,2748022581240.6084
Scale-adaptive OGD (M->inf),13901,1072749.6590433323,1421328094256.1326
Scale-adaptive OGD (M->inf),13951,1072749.0544096166,2682141452090.4062
Scale-adaptive OGD (M->inf),14001,1072748.3578759525,9456580374326.19
Scale-adaptive OGD (M->inf),14051,1072747.3669348238,3092130495385.3325
Scale-adaptive OGD (M->inf),14101,1072746.5005373813,17965321730341.64
Scale-adaptive OGD (M->inf),14151,1072745.6869421247,5778257241160.359
Scale-adaptive OGD (M->inf),14201,1072745.020390841,3934286589754.936
Scale-adaptive OGD (M->inf),14251,1072744.2123060932,743405002312.9462
Scale-adaptive OGD (M->inf),14301,1072743.4998068777,16272967827842.94
Scale-adaptive OGD (M->inf),14351,1072742.812127547,9357031210118.639
Scale-adaptive OGD (M->inf),14401,1072742.0626503837,11111675554655.553
Scale-adaptive OGD (M->inf),14451,1072741.3592139166,4682062349039.174
Scale-adaptive OGD (M->inf),14501,1072740.7492125107,4118253281418.4673
Scale-adaptive OGD (M->inf),14551,1072740.1368486416,466527858930.402
Scale-adaptive OGD (M->inf),14601,1072739.4817662633,6420935950018.074
Scale-adaptive OGD (M->inf),14651,1072738.7859914752,9608051016210.162
Scale-adaptive OGD (M->inf),14701,1072738.1641875708,5203261652425.304
Scale-adaptive OGD (M->inf),14751,1072737.585447845,4865252575136.216
Scale-adaptive OGD (M->inf),14801,1072737.0337730828,3669847290568.0854
Scale-adaptive OGD (M->inf),14851,1072736.4706168957,4485894321584.663
Scale-adaptive OGD (M->inf),14901,1072735.826920779,2295291827080.8613
Scale-adaptive OGD (M->inf),14951,1072735.251127384,7497014285568.503
Scale-adaptive OGD (M->inf),15001,1072734.6965036963,6709725073.169104
Scale-adaptive OGD (M->inf),15051,1072734.0391454536,1782894024221.6099
Scale-adaptive OGD (M->inf),15101,1072733.3990372266,1900406378102.7034
Scale-adaptive OGD (M->inf),15151,1072732.7167385772,846724464328.9192
Scale-adaptive OGD (M->inf),15201,1072732.0796150689,3365331375198.4644
Scale-adaptive OGD (M->inf),15251,1072731.3673955912,5767111504374.064
Scale-adaptive OGD (M->inf),15301,1072730.42297208,4131741507008.8003
Scale-adaptive OGD (M->inf),15351,1072729.0814116488,3489678024095.388
Scale-adaptive OGD (M->inf),15401,1072728.6260564208,2539769061356.256
Scale-adaptive OGD (M->inf),15451,1072728.1465537245,392225287158.395
Scale-adaptive OGD (M->inf),15501,1072727.6295727768,1788297940599.274
Scale-adaptive OGD (M->inf),15551,1072727.0269133262,4331805795102.723
Scale-adaptive OGD (M->inf),15601,1072726.4939345208,992105184342.9559
Scale-adaptive OGD (M->inf),15651,1072725.63210331,2641738127638.82
Scale-adaptive OGD (M->inf),15701,1072724.5572456794,19038278225780.43
Scale-adaptive OGD (M->inf),15751,1072723.174768023,115980484347.17145
Scale-adaptive OGD (M->inf),15801,1072722.1891497318,13321978793189.424
Scale-adaptive OGD (M->inf),15851,1072721.2821392526,9865888392757.17
Scale-adaptive OGD (M->inf),15901,1072720.4773219137,15365449226674.697
Scale-adaptive OGD (M->inf),15951,1072719.5130588124,5923107148943.791
Scale-adaptive OGD (M->inf),16001,1072718.4244340113,9616027739709.867
Scale-adaptive OGD (M->inf),16051,1072717.6748133188,47004232066.7328
Scale-adaptive OGD (M->inf),16101,1072716.9466293268,12585844022080.21
Scale-adaptive OGD (M->inf),16151,1072716.4454466454,12766111668946.111
Scale-adaptive OGD (M->inf),16201,1072715.6673245106,8934269391454.693
Scale-adaptive OGD (M->inf),16251,1072714.8007142022,3802194833743.8965
Scale-adaptive OGD (M->inf),16301,1072714.035611514,3877199700226.741
Scale-adaptive OGD (M->inf),16351,1072713.4683455145,593389978205.5314
Scale-adaptive OGD (M->inf),16401,1072712.8311382174,8338788623698.814
Scale-adaptive OGD (M->inf),16451,1072712.141715453,3530127389596.1973
Scale-adaptive OGD (M->inf),16501,1072711.40455186,2929105176349.1865
Scale-adaptive OGD (M->inf),16551,1072710.5734736773,364241699726.1772
Scale-adaptive OGD (M->inf),16601,1072709.8451683803,8318306126115.931
Scale-adaptive OGD (M->inf),16651,1072709.374338717,325012326879.53345
Scale-adaptive OGD (M->inf),16701,1072708.8210542318,3704814500751.9175
Scale-adaptive OGD (M->inf),16751,1072708.1213147135,3788062752183.3574
Scale-adaptive OGD (M->inf),16801,1072707.4172369356,13653769813448.852
Scale-adaptive OGD (M->inf),16851,1072706.1291010156,614641795478.7804
Scale-adaptive OGD (M->inf),16901,1072704.945620132,12894575420349.3
Scale-adaptive OGD (M->inf),16951,1072703.7757260553,746709222743.684
Scale-adaptive OGD (M->inf),17001,1072702.6001887051,13914812189191.932
Scale-adaptive OGD (M->inf),17051,1072701.774099023,6333837260750.769
Scale-adaptive OGD (M->inf),17101,1072701.0937101454,1106155536602.507
Scale-adaptive OGD (M->inf),17151,1072700.4426834253,10996882413633.547
Scale-adaptive OGD (M->inf),17201,1072699.9734877234,553739527359.4042
Scale-adaptive OGD (M->inf),17251,1072699.6123070437,1192510283231.8232
Scale-adaptive OGD (M->inf),17301,1072699.0553603217,24418271515462.453
Scale-adaptive OGD (M->inf),17351,1072698.4453847276,36323621749.71441
Scale-adaptive OGD (M->inf),17401,1072697.7583891014,5249341917349.561
Scale-adaptive OGD (M->inf),17451,1072697.292264302,476308158.850091
Scale-adaptive OGD (M->inf),17501,1072696.6400207495,1833602428076.2456
Scale-adaptive OGD (M->inf),17551,1072696.0264163362,7603354813245.305
Scale-adaptive OGD (M->inf),17601,1072695.5388469326,1006529359501.7028
Scale-adaptive OGD (M->inf),17651,1072695.2109539185,1259048394.0563364
Scale-adaptive OGD (M->inf),17701,1072694.7261034106,5113806824986.291
Scale-adaptive OGD (M->inf),17751,1072694.166183725,3383209685508.779
Scale-adaptive OGD (M->inf),17801,1072693.8489660574,35663529796.51489
Scale-adaptive OGD (M->inf),17851,1072693.5024645168,659164485614.0509
Scale-adaptive OGD (M->inf),17901,1072693.1419066337,5187128610.240258
Scale-adaptive OGD (M->inf),17951,1072692.8217477105,4407194868678.862
Scale-adaptive OGD (M->inf),18001,1072692.451397106,34540918969.44396
Scale-adaptive OGD (M->inf),18051,1072692.0013016714,628645684855.52
Scale-adaptive OGD (M->inf),18101,1072691.6253149293,341575424037.73944
Scale-adaptive OGD (M->inf),18151,1072691.238541284,314158478298.35986
Scale-adaptive OGD (M->inf),18201,1072690.8241228228,1400063580121.632
Scale-adaptive OGD (M->inf),18251,1072690.3863068877,3922820599355.448
Scale-adaptive OGD (M->inf),18301,1072689.8662253274,872980022586.1887
Scale-adaptive OGD (M->inf),18351,1072689.3376454168,5255207055344.803
Scale-adaptive OGD (M->inf),18401,1072688.8910786095,1496639788985.6875
Scale-adaptive OGD (M->inf),18451,1072688.4082265247,61976108957.099045
Scale-adaptive OGD (M->inf),18501,1072687.9721871144,3719565800428.0986
Scale-adaptive OGD (M->inf),18551,1072687.498574462,328781526492.8781
Scale-adaptive OGD (M->inf),18601,1072687.1147761862,220206483881.89594
Scale-adaptive OGD (M->inf),18651,1072686.6687910603,1332212941324.2583
Scale-adaptive OGD (M->inf),18701,1072686.2672229337,37725321655.16201
Scale-adaptive OGD (M->inf),18751,1072685.7949673512,444719723254.6666
Scale-adaptive OGD (M->inf),18801,1072685.2117334683,5760555305909.728
Scale-adaptive OGD (M->inf),18851,1072684.4561323416,1852363032317.4626
Scale-adaptive OGD (M->inf),18901,1072683.90322828,5885606315701.595
Scale-adaptive OGD (M->inf),18951,1072683.3935191394,51900023466.77374
Scale-adaptive OGD (M->inf),19001,1072682.8014396208,38871174749.71981
Scale-adaptive OGD (M->inf),19051,1072682.259818447,3957491980294.1323
Scale-adaptive OGD (M->inf),19101,1072681.734217074,290012387038.63257
Scale-adaptive OGD (M->inf),19151,1072681.2155482532,9842924548.872023
Scale-adaptive OGD (M->inf),19201,1072680.7402210757,859819085859.4242
Scale-adaptive OGD (M->inf),19251,1072680.2934342811,1552342127025.3638
Scale-adaptive OGD (M->inf),19301,1072679.9601757654,746520826427.4454
Scale-adaptive OGD (M->inf),19351,1072679.3535039641,4475531334291.193
Scale-adaptive OGD (M->inf),19401,1072678.8627328067,412273719075.416
Scale-adaptive OGD (M->inf),19451,1072678.3579143246,2479507586559.77
Scale-adaptive OGD (M->inf),19501,1072677.8759740917,3800218091669.627
Scale-adaptive OGD (M->inf),19551,1072677.4546716667,8828390257.383556
Scale-adaptive OGD (M->inf),19601,1072677.1395613432,1890955327203.4707
Scale-adaptive OGD (M->inf),19651,1072676.772326668,869923429863.9674
Scale-adaptive OGD (M->inf),19701,1072676.3956644486,622958279284.8394
Scale-adaptive OGD (M->inf),19751,1072675.941311126,32000425562.46225
Scale-adaptive OGD (M->inf),19801,1072675.4820449965,117591905240.86958
Scale-adaptive OGD (M->inf),19851,1072675.1867338396,96183789247.07768
Scale-adaptive OGD (M->inf),19901,1072674.8290906833,392127755225.71533
Scale-adaptive OGD (M->inf),19951,1072674.5172280893,1369051745619.054
Scale-adaptive OGD (M->inf),20001,1072674.0816751013,2662007029045.685
Scale-adaptive OGD (M->inf),20051,1072673.6325587088,147705701357.66452
Scale-adaptive OGD (M->inf),20101,1072673.0214988785,419878185838.46063
Scale-adaptive OGD (M->inf),20151,1072672.5095715069,3280158929827.6914
Scale-adaptive OGD (M->inf),20201,1072671.9745427608,55847611809.87052
Scale-adaptive OGD (M->inf),20251,1072671.3908245063,99942940499.36475
Scale-adaptive OGD (M->inf),20301,1072670.7151775744,1191622511176.1155
Scale-adaptive OGD (M->inf),20351,1072670.0329074324,6404896993320.326
Scale-adaptive OGD (M->inf),20401,1072669.4349768409,435061821659.30853
Scale-adaptive OGD (M->inf),20451,1072668.9461839558,32455272788.705532
Scale-adaptive OGD (M->inf),20501,1072668.5246635936,1373523620453.9688
Scale-adaptive OGD (M->inf),20551,1072668.0090715727,2805254053356.9253
Scale-adaptive OGD (M->inf),20601,1072667.6038602947,190470658.21795934
Scale-adaptive OGD (M->inf),20651,1072667.0590304066,112235183051.73969
Scale-adaptive OGD (M->inf),20701,1072666.5321382747,4219165518237.744
Scale-adaptive OGD (M->inf),20751,1072666.0046578536,750584796407.5149
Scale-adaptive OGD (M->inf),20801,1072665.3970241565,861164752007.2948
Scale-adaptive OGD (M->inf),20851,1072664.9219731311,1027404218129.8623
Scale-adaptive OGD (M->inf),20901,1072664.4465604175,450813319917.265
Scale-adaptive OGD (M->inf),20951,1072663.9194684818,604159361034.7125
Scale-adaptive OGD (M->inf),21001,1072663.4492305757,8239887424.482325
Scale-adaptive OGD (M->inf),21051,1072662.894096924,1066252332407.4688
Scale-adaptive OGD (M->inf),21101,1072662.3140220353,332262976797.1314
Scale-adaptive OGD (M->inf),21151,1072661.8283886604,746986021338.6605
Scale-adaptive OGD (M->inf),21201,1072661.3576393137,1322775335788.1743
Scale-adaptive OGD (M->inf),21251,1072660.887325438,9643771880003.809
Scale-adaptive OGD (M->inf),21301,1072660.5128923552,787639185866.0792
Scale-adaptive OGD (M->inf),21351,1072660.1102133496,458967889535.4964
Scale-adaptive OGD (M->inf),21401,1072659.6529028725,2889966338636.6274
Scale-adaptive OGD (M->inf),21451,1072659.2528748533,142342966223.57486
Scale-adaptive OGD (M->inf),21501,1072658.9124355197,160485038306.3216
Scale-adaptive OGD (M->inf),21551,1072658.5058291224,468217990349.3492
Scale-adaptive OGD (M->inf),21601,1072657.9971665703,1458851185306.5173
Scale-adaptive OGD (M->inf),21651,1072657.7097489862,39652058862.806305
Scale-adaptive OGD (M->inf),21701,1072657.4021795176,26629014827.656197
Scale-adaptive OGD (M->inf),21751,1072657.1020340056,42583909286.81021
Scale-adaptive OGD (M->inf),21801,1072656.762833662,321450510302.462
Scale-adaptive OGD (M->inf),21851,1072656.1939222869,222367165348.21448
Scale-adaptive OGD (M->inf),21901,1072655.6644942153,1909418576794.522
Scale-adaptive OGD (M->inf),21951,1072655.2942826578,113071324638.64015
Scale-adaptive OGD (M->inf),22001,1072655.007900202,27750379901.569714
Scale-adaptive OGD (M->inf),22051,1072654.6874691197,31670468523.984066
Scale-adaptive OGD (M->inf),22101,1072654.4252764024,878983820050.4526
Scale-adaptive OGD (M->inf),22151,1072654.0535337972,532368690327.13165
Scale-adaptive OGD (M->inf),22201,1072653.7053344739,78008750696.04091
Scale-adaptive OGD (M->inf),22251,1072653.1713721566,2617481474874.7134
Scale-adaptive OGD (M->inf),22301,1072652.3033395628,1174145278327.2534
Scale-adaptive OGD (M->inf),22351,1072651.7835435898,1444721092876.8306
Scale-adaptive OGD (M->inf),22401,1072651.0320697092,65150032070.83861
Scale-adaptive OGD (M->inf),22451,1072650.068698988,248812230690.07306
Scale-adaptive OGD (M->inf),22501,1072649.6034580215,629065846116.5951
Scale-adaptive OGD (M->inf),22551,1072649.1381864927,753676514271.6613
Scale-adaptive OGD (M->inf),22601,1072648.7254464992,24791042563824.492
Scale-adaptive OGD (M->inf),22651,1072648.3868187857,7795896518844.439
Scale-adaptive OGD (M->inf),22701,1072647.9811412508,957936397749.6875
Scale-adaptive OGD (M->inf),22751,1072647.5340298254,991359245810.6307
Scale-adaptive OGD (M->inf),22801,1072646.9899556548,636625014139.6324
Scale-adaptive OGD (M->inf),22851,1072646.646120101,203215776317.77338
Scale-adaptive OGD (M->inf),22901,1072646.2179302978,2376402132095.0547
Scale-adaptive OGD (M->inf),22951,1072645.6977010749,1295447297.4986303
Scale-adaptive OGD (M->inf),23001,1072645.2203643783,6495818433.712087
Scale-adaptive OGD (M->inf),23051,1072644.7482756698,56231789972.89697
Scale-adaptive OGD (M->inf),23101,1072644.2443139951,3628695511.9247866
Scale-adaptive OGD (M->inf),23151,1072643.6989668063,10593837327996.295
Scale-adaptive OGD (M->inf),23201,1072642.6530850634,14518832571252.53
Scale-adaptive OGD (M->inf),23251,1072641.8364418799,2788365939016.4707
Scale-adaptive OGD (M->inf),23301,1072641.3343299981,511639975696.57025
Scale-adaptive OGD (M->inf),23351,1072640.686139566,2762160578802.241
Scale-adaptive OGD (M->inf),23401,1072640.047307702,362468877010.93896
Scale-adaptive OGD (M->inf),23451,1072639.4604597304,3192265504789.784
Scale-adaptive OGD (M->inf),23501,1072638.8456132202,2442091059598.8477
Scale-adaptive OGD (M->inf),23551,1072638.264658627,848533802217.8334
Scale-adaptive OGD (M->inf),23601,1072637.4411814578,14267323979874.174
Scale-adaptive OGD (M->inf),23651,1072636.4966533445,3591383566077.741
Scale-adaptive OGD (M->inf),23701,1072635.7881412876,7475556865550.283
Scale-adaptive OGD (M->inf),23751,1072635.0505402226,18849588836320.6
Scale-adaptive OGD (M->inf),23801,1072634.238523026,8268198768314.44
Scale-adaptive OGD (M->inf),23851,1072633.2913876083,5949394294191.846
Scale-adaptive OGD (M->inf),23901,1072632.6381398046,3527586101296.3726
Scale-adaptive OGD (M->inf),23951,1072632.1439051651,25654995194.150536
Scale-adaptive OGD (M->inf),24001,1072631.709207177,1602648983066.4172
Scale-adaptive OGD (M->inf),24051,1072631.2064259225,2469511285986.652
Scale-adaptive OGD (M->inf),24101,1072630.6253844756,226669726463.09662
Scale-adaptive OGD (M->inf),24151,1072630.0099019893,8445579205884.6875
Scale-adaptive OGD (M->inf),24201,1072629.4218455066,333769631929.55035
Scale-adaptive OGD (M->inf),24251,1072628.9776781686,13565441069878.473
Scale-adaptive OGD (M->inf),24301,1072628.4261894696,3125334845951.137
Scale-adaptive OGD (M->inf),24351,1072627.8369205373,2503475064947.926
Scale-adaptive OGD (M->inf),24401,1072627.3385653864,441138953323.5294
Scale-adaptive OGD (M->inf),24451,1072626.8365421968,2306829961841.7563
Scale-adaptive OGD (M->inf),24501,1072626.3442411202,38558232329.557396
Scale-adaptive OGD (M->inf),24551,1072625.7987235647,5087002648684.269
Scale-adaptive OGD (M->inf),24601,1072625.4368807082,1581934495583.0977
Scale-adaptive OGD (M->inf),24651,1072625.0261289242,225916704312.11203
Scale-adaptive OGD (M->inf),24701,1072624.6403375592,97865133516.20898
Scale-adaptive OGD (M->inf),24751,1072624.2135391845,562186504117.195
Scale-adaptive OGD (M->inf),24801,1072623.822181543,13993686345585.379
Scale-adaptive OGD (M->inf),24851,1072623.0785332078,191447623707.9397
Scale-adaptive OGD (M->inf),24901,1072622.449060844,463530342882.60333
Scale-adaptive OGD (M->inf),24951,1072621.378053816,3521902028875.8643
Scale-adaptive OGD (M->inf),25001,1072620.7366616386,8548907728709.317
Scale-adaptive OGD (M->inf),25051,1072620.2553320895,1509563404247.3064
Scale-adaptive OGD (M->inf),25101,1072619.7446109008,3572658804294.361
