protocol,window_idx,window,kind,lr,M,P,weighted_r2,diverged,n_steps,n_bind,bind_rate,r_p50,r_p90,r_p99,r_max,disp_mean,disp_max
per-row,6,"[750,870)",grid,8.0,8.0,64.0,-10.484641274578289,true,150000,550,0.0036666666666666666,0.6757596693933985,2.223330458320477,5.70272730645788,830.4743355653543,0.044540966929123293,45.25483399593904
per-row,6,"[750,870)",grid,8.0,16.0,128.0,-65.88591499053732,true,150000,124,0.0008266666666666666,0.6825053261971523,2.2174528669336624,5.614644483890939,1854.8169559962525,0.04931993268067838,90.50966799187808
per-row,6,"[750,870)",published,2.0,5.0,10.0,0.10390117268707777,false,150000,1872,0.01248,0.6868250969638967,2.230417231006687,5.341633081007668,112.25572479138405,0.010418805173066321,7.071067811865475
per-row,6,"[750,870)",matched,3.0,2.0,6.0,0.20516690670466653,false,150000,18528,0.12352,0.6583111330528275,2.2398605660655737,6.01753706229837,112.019751103814,0.012908896020124338,4.242640687119285
per-row,7,"[900,1020)",grid,0.5,0.5,0.25,0.11503804050202371,false,150000,86836,0.5789066666666667,0.6296630447076905,2.2886154982137734,6.399314519315931,68.6233735707716,0.0010007087470013721,0.25
per-row,7,"[900,1020)",grid,0.5,1.0,0.5,0.15773541675058034,false,150000,49541,0.3302733333333333,0.6330382806358152,2.277573600348738,6.4223582477404175,76.18862665820343,0.0015829209776765155,0.4999999999999999
per-row,7,"[900,1020)",grid,0.5,2.0,1.0,0.19819084167543177,false,150000,18356,0.12237333333333333,0.6547410783588468,2.2308768562367036,6.27378372705548,75.52415855526522,0.0021492306807481465,0.7071067811865475
per-row,7,"[900,1020)",grid,0.5,4.0,2.0,0.21828231908633566,false,150000,3839,0.025593333333333333,0.6760408066558505,2.213844114094645,5.847482547358156,65.47804690840853,0.0024891350263060454,1.414213562373095
per-row,7,"[900,1020)",grid,0.5,8.0,4.0,0.15757790065602273,false,150000,496,0.0033066666666666665,0.6861624344892079,2.2215732489206395,5.514162255432575,49.725052624817934,0.0026390974909015884,2.82842712474619
per-row,7,"[900,1020)",grid,0.5,16.0,8.0,-0.2308702433450005,false,150000,35,0.00023333333333333333,0.688590228342578,2.220128351738213,5.38678477512544,87.72404719732923,0.002768240983104794,5.65685424949238
per-row,7,"[900,1020)",grid,1.0,0.5,0.5,0.1585162127327624,false,150000,86351,0.5756733333333334,0.6230192049664416,2.296803154447624,6.508059028697735,77.56951581655699,0.001999269709089082,0.5
per-row,7,"[900,1020)",grid,1.0,1.0,1.0,0.2035440410317937,false,150000,49399,0.32932666666666666,0.631872380765558,2.2720778314130055,6.527377305420357,84.3705010119315,0.003175364916506495,0.9999999999999998
per-row,7,"[900,1020)",grid,1.0,2.0,2.0,0.24253188081765387,false,150000,18181,0.12120666666666667,0.6583569752533684,2.215682398451696,6.269154324651968,82.40920911053774,0.004334302002535775,1.414213562373095
per-row,7,"[900,1020)",grid,1.0,4.0,4.0,0.2179108936799251,false,150000,3647,0.024313333333333333,0.6855645615916913,2.199800974318046,5.6623815620889575,71.81008030808754,0.005022580692686115,2.82842712474619
per-row,7,"[900,1020)",grid,1.0,8.0,8.0,-0.02288820944869907,false,150000,428,0.002853333333333333,0.6966834402915074,2.2057779773018953,5.289750243698371,93.12053615279275,0.005331912390587787,5.65685424949238
per-row,7,"[900,1020)",grid,1.0,16.0,16.0,-1.4849072776867471,true,150000,29,0.00019333333333333333,0.6995003094198087,2.210680979480712,5.16608148876434,192.91159448351132,0.005632864248186932,11.31370849898476
per-row,7,"[900,1020)",grid,2.0,0.5,1.0,0.20006261928724467,false,150000,86098,0.5739866666666666,0.6201349000258156,2.2991136660700295,6.607707669345581,90.3161608479864,0.004007293152912268,1.0
per-row,7,"[900,1020)",grid,2.0,1.0,2.0,0.23028153721410816,false,150000,49460,0.3297333333333333,0.633608763872529,2.2643676501523546,6.561696589641531,141.88444578740356,0.006372537628350984,1.9999999999999996
per-row,7,"[900,1020)",grid,2.0,2.0,4.0,0.24179173360376804,false,150000,18042,0.12028,0.6699033865670552,2.196870722556164,6.180978635543607,141.88444578740356,0.008739671087788446,2.82842712474619
per-row,7,"[900,1020)",grid,2.0,4.0,8.0,0.049283481906388316,false,150000,3464,0.023093333333333334,0.6962141853194075,2.1838293273271137,5.504081652065105,141.88444578740356,0.010128033114355402,5.65685424949238
per-row,7,"[900,1020)",grid,2.0,8.0,16.0,-0.8827005408091089,true,150000,394,0.0026266666666666665,0.7065195990961348,2.1889054195455753,5.138150687007124,187.11466036758367,0.010782710853841304,11.31370849898476
per-row,7,"[900,1020)",grid,2.0,16.0,32.0,-6.413780029898875,true,150000,35,0.00023333333333333333,0.7070689285605889,2.1929236298505024,5.0898075072113445,386.69677702902084,0.011468117875677596,22.62741699796952
per-row,7,"[900,1020)",grid,4.0,0.5,2.0,0.21833680128280586,false,150000,86228,0.5748533333333333,0.6207207573862854,2.292472491057736,6.624844346936224,141.8844457874036,0.00802240317204531,2.0
per-row,7,"[900,1020)",grid,4.0,1.0,4.0,0.17130705490560227,false,150000,49928,0.33285333333333333,0.6426034827410234,2.2547256003515987,6.485842454921001,282.0331767460359,0.012789462133026109,3.999999999999999
per-row,7,"[900,1020)",grid,4.0,2.0,8.0,0.06656839110045054,false,150000,18098,0.12065333333333333,0.6781215050138906,2.191046810736329,5.954814712421154,282.0331767460359,0.017556570982175616,5.65685424949238
per-row,7,"[900,1020)",grid,4.0,4.0,16.0,-0.8500035102021044,true,150000,3303,0.02202,0.7039548162750541,2.1790771447869033,5.342662142052876,282.0331767460359,0.020456734489981074,11.31370849898476
per-row,7,"[900,1020)",grid,4.0,8.0,32.0,-4.693775273601037,true,150000,441,0.00294,0.7096530232530363,2.182101226930026,5.172942690171479,375.10290879716547,0.021899677372807746,22.62741699796952
per-row,7,"[900,1020)",grid,4.0,16.0,64.0,-27.130762326987174,true,150000,80,0.0005333333333333334,0.7094246684187572,2.182725367950263,5.134896863235688,774.2671421200396,0.02371009662120852,45.25483399593904
per-row,7,"[900,1020)",grid,8.0,0.5,4.0,0.14297708809421839,false,150000,86957,0.5797133333333333,0.6301261728292048,2.285326048632556,6.5662168850112375,282.03317674603596,0.016134196965730527,4.0
per-row,7,"[900,1020)",grid,8.0,1.0,8.0,-0.2898042019218825,false,150000,50867,0.3391133333333333,0.6532591233939564,2.244109888697991,6.174822025764812,562.3306386633004,0.025878297974328314,7.999999999999998
per-row,7,"[900,1020)",grid,8.0,2.0,16.0,-0.7869186832945232,true,150000,18127,0.12084666666666667,0.6830116654025454,2.2030512204426533,5.686472719487919,562.3306386633004,0.035177519939342275,11.31370849898476
per-row,7,"[900,1020)",grid,8.0,4.0,32.0,-4.741612582462185,true,150000,3406,0.022706666666666667,0.6984440109534129,2.193108535594891,5.353469457220649,562.3306386633004,0.041112405601364525,22.62741699796952
per-row,7,"[900,1020)",grid,8.0,8.0,64.0,-20.295949555947438,true,150000,534,0.00356,0.6971385748527112,2.1981428062467656,5.37957334463815,751.079405656329,0.04436270248355754,45.25483399593904
per-row,7,"[900,1020)",grid,8.0,16.0,128.0,-106.94520358449734,true,150000,170,0.0011333333333333334,0.7023090843648361,2.1941315016480782,5.349125092688245,1549.4078723020775,0.048463726786705984,90.50966799187808
per-row,7,"[900,1020)",published,2.0,5.0,10.0,-0.10705947303821084,false,150000,1773,0.01182,0.7005719451885004,2.1889839799034276,5.311261136943968,141.88444578740356,0.010378620258446901,7.071067811865475
per-row,7,"[900,1020)",matched,3.0,2.0,6.0,0.16932424295903592,false,150000,17967,0.11978,0.6751688105410495,2.193830710261687,6.052634857421217,211.95881126671955,0.013148123026694507,4.242640687119285
per-row,8,"[1050,1170)",grid,0.5,0.5,0.25,0.09112328279383297,false,150000,85330,0.5688666666666666,0.6113905409334142,2.3344668381990377,6.489084821938648,40.15375602867293,0.0009841900799410122,0.25
per-row,8,"[1050,1170)",grid,0.5,1.0,0.5,0.13656299220553236,false,150000,48706,0.32470666666666664,0.6207524703476932,2.3099884628716287,6.42925974302851,39.90706770192772,0.0015506788307193585,0.5
per-row,8,"[1050,1170)",grid,0.5,2.0,1.0,0.18420587041718406,false,150000,18728,0.12485333333333333,0.6466691603591788,2.2573604458281653,6.202265837070201,43.119799285997686,0.0021099460758069494,0.7071067811865475
per-row,8,"[1050,1170)",grid,0.5,4.0,2.0,0.20961213195754813,false,150000,4003,0.026686666666666668,0.6697962206133252,2.236297407080007,5.750101120076929,44.42352470806818,0.0024528688296355503,1.414213562373095
per-row,8,"[1050,1170)",grid,0.5,8.0,4.0,0.18550212538559263,false,150000,425,0.0028333333333333335,0.6787046647552034,2.2454917509605314,5.457059170788943,49.070064815002326,0.002583071655715498,2.82842712474619
per-row,8,"[1050,1170)",grid,0.5,16.0,8.0,-0.0014704112518835188,false,150000,28,0.00018666666666666666,0.6783275991842903,2.243087557410159,5.455034725680457,50.247592632923016,0.0026650701000027477,5.65685424949238
per-row,8,"[1050,1170)",grid,1.0,0.5,0.5,0.13726971788969333,false,150000,85257,0.56838,0.6086549760362543,2.3397190763788553,6.495763514497291,40.54347719827884,0.0019701194520361023,0.5
per-row,8,"[1050,1170)",grid,1.0,1.0,1.0,0.18880281860771864,false,150000,48740,0.32493333333333335,0.6239585831973156,2.3077080465592257,6.445520703539531,44.60998964420773,0.003113131215221189,1.0
per-row,8,"[1050,1170)",grid,1.0,2.0,2.0,0.2348110975526847,false,150000,18407,0.12271333333333333,0.6561561324512023,2.245629540168274,6.1215975600315575,48.08340971774572,0.004250276129345849,1.414213562373095
per-row,8,"[1050,1170)",grid,1.0,4.0,4.0,0.22882200869267377,false,150000,3668,0.024453333333333334,0.6850778927124441,2.212280627371522,5.5494253795414865,54.70878648690816,0.0049487507423525345,2.82842712474619
per-row,8,"[1050,1170)",grid,1.0,8.0,8.0,0.09964003187090431,false,150000,370,0.0024666666666666665,0.6943271652001547,2.2239828845034113,5.271342605907319,56.55092441115135,0.005234561993180403,5.65685424949238
per-row,8,"[1050,1170)",grid,1.0,16.0,16.0,-0.6286317592748554,false,150000,24,0.00016,0.6910283733360707,2.2228827600712244,5.287276850108098,70.59671028440155,0.005458449161099758,11.31370849898476
per-row,8,"[1050,1170)",grid,2.0,0.5,1.0,0.1854319978352461,false,150000,85213,0.5680866666666666,0.6095967369224524,2.3384850624514537,6.520402939335408,44.57889420766826,0.003946058666732091,1.0
per-row,8,"[1050,1170)",grid,2.0,1.0,2.0,0.22109481270340536,false,150000,49197,0.32798,0.6305874968555272,2.296479482482395,6.358805509474025,72.70070310460972,0.006281165543705406,2.0
per-row,8,"[1050,1170)",grid,2.0,2.0,4.0,0.23703539434734444,false,150000,18312,0.12208,0.6694577564385396,2.219637693190165,5.962673825710703,72.70070310460972,0.00859214191721945,2.82842712474619
per-row,8,"[1050,1170)",grid,2.0,4.0,8.0,0.1396463769859011,false,150000,3382,0.022546666666666666,0.6986703971286716,2.201579248156291,5.35977814229037,72.70070310460972,0.00997597087387369,5.65685424949238
per-row,8,"[1050,1170)",grid,2.0,8.0,16.0,-0.40826161844113784,false,150000,364,0.002426666666666667,0.7049939901813727,2.2017951016809225,5.125658183296337,72.70070310460972,0.010594129758797562,11.31370849898476
per-row,8,"[1050,1170)",grid,2.0,16.0,32.0,-3.111772210168618,true,150000,38,0.00025333333333333333,0.7011436827190423,2.2012640602678406,5.19680513418716,139.80400288951236,0.011193577908052034,22.62741699796952
per-row,8,"[1050,1170)",grid,4.0,0.5,2.0,0.20763246221887277,false,150000,85792,0.5719466666666667,0.6154846623020518,2.3238352866368266,6.493302582051423,72.70070310460972,0.007952900269134415,2.0
per-row,8,"[1050,1170)",grid,4.0,1.0,4.0,0.16794090706384746,false,150000,49970,0.33313333333333334,0.6425030975379231,2.265132674493347,6.2222943005836715,137.12780359078,0.012686987301472288,4.0
per-row,8,"[1050,1170)",grid,4.0,2.0,8.0,0.07142908408514126,false,150000,18223,0.12148666666666667,0.6810437220977019,2.208750237645194,5.70108754038235,137.12780359078,0.01740430559608411,5.65685424949238
per-row,8,"[1050,1170)",grid,4.0,4.0,16.0,-0.3984240321804038,false,150000,3191,0.021273333333333335,0.7054929073799374,2.1954992105750524,5.202405476694527,137.12780359078,0.020166222304259313,11.31370849898476
per-row,8,"[1050,1170)",grid,4.0,8.0,32.0,-2.7342279524368025,true,150000,415,0.002766666666666667,0.7092996015888653,2.194645008261827,5.095860143927399,137.12780359078,0.021505731131672777,22.62741699796952
per-row,8,"[1050,1170)",grid,4.0,16.0,64.0,-13.134383045390333,true,150000,71,0.0004733333333333333,0.706811203912741,2.188825496768481,5.17750934311104,270.13107881475764,0.022920185278684262,45.25483399593904
per-row,8,"[1050,1170)",grid,8.0,0.5,4.0,0.13677058316112956,false,150000,86792,0.5786133333333333,0.6277389942075349,2.2969149718150335,6.299153388865103,137.12780359078,0.016001049811400936,4.0
per-row,8,"[1050,1170)",grid,8.0,1.0,8.0,-0.18567664544987306,false,150000,50771,0.33847333333333335,0.652377451210626,2.258684771609463,5.9848278580593055,265.9820045631206,0.025570416984063954,8.0
per-row,8,"[1050,1170)",grid,8.0,2.0,16.0,-0.7381298304467305,true,150000,18504,0.12336,0.6843390991853946,2.2213211199572354,5.491634350524765,265.9820045631206,0.035067440258126324,11.31370849898476
per-row,8,"[1050,1170)",grid,8.0,4.0,32.0,-2.744523762052692,true,150000,3216,0.02144,0.7001695637308571,2.2187496871130863,5.178921763405255,265.9820045631206,0.04060531093608359,22.62741699796952
per-row,8,"[1050,1170)",grid,8.0,8.0,64.0,-12.243928895866238,true,150000,466,0.003106666666666667,0.697637438401215,2.2067416728309848,5.260882358319442,265.9820045631206,0.04364300109606294,45.25483399593904
per-row,8,"[1050,1170)",grid,8.0,16.0,128.0,-51.55616502389834,true,150000,136,0.0009066666666666666,0.6940586106058035,2.203505625106113,5.435200016948707,502.19944910740526,0.04678246036363929,90.50966799187808
per-row,8,"[1050,1170)",published,2.0,5.0,10.0,0.043479171880580925,false,150000,1725,0.0115,0.7032985107287378,2.205771805361891,5.221477355154165,72.70070310460972,0.010217036482320955,7.071067811865475
per-row,8,"[1050,1170)",matched,3.0,2.0,6.0,0.1773705299139865,false,150000,18246,0.12164,0.6776946158393533,2.2123770567547756,5.807998956415292,104.91425334769494,0.012986779938024082,4.242640687119285
per-row,9,"[1200,1320)",grid,0.5,0.5,0.25,0.0794759829216245,false,150000,84363,0.56242,0.6019917729667916,2.3839542932661706,6.370672568997678,45.396332907973196,0.0009846317629422137,0.25
per-row,9,"[1200,1320)",grid,0.5,1.0,0.5,0.11618229804448743,false,150000,48779,0.32519333333333333,0.607180789983222,2.36248321459117,6.319155072696934,94.27711079843654,0.0015529936000598528,0.5
per-row,9,"[1200,1320)",grid,0.5,2.0,1.0,0.15576163930677056,false,150000,19418,0.12945333333333334,0.6248936592202465,2.3252222525712907,6.136345185523378,94.27711079843654,0.002129752548894775,0.7071067811865475
per-row,9,"[1200,1320)",grid,0.5,4.0,2.0,0.1800386201376396,false,150000,4459,0.029726666666666665,0.6454617790345332,2.3043292118193737,5.845973852413579,94.27711079843654,0.0025186297268327967,1.414213562373095
per-row,9,"[1200,1320)",grid,0.5,8.0,4.0,0.16818826071251558,false,150000,356,0.002373333333333333,0.6536433781641801,2.307191525726636,5.648919616372176,94.27711079843654,0.0026936810398093714,2.82842712474619
per-row,9,"[1200,1320)",grid,0.5,16.0,8.0,0.04429642337407691,false,150000,18,0.00012,0.6538016581895558,2.3049396503801307,5.658900626373609,94.27711079843654,0.002845355139148227,5.65685424949238
per-row,9,"[1200,1320)",grid,1.0,0.5,0.5,0.12060685518704928,false,150000,84123,0.56082,0.6008541389419109,2.3761876956346337,6.379539799829425,94.27711079843654,0.0019648892553868077,0.5
per-row,9,"[1200,1320)",grid,1.0,1.0,1.0,0.16872419719976328,false,150000,48831,0.32554,0.6119170428539953,2.353716883512885,6.301647468649965,192.03866657936322,0.0031215010380962415,1.0
per-row,9,"[1200,1320)",grid,1.0,2.0,2.0,0.21648648224806588,false,150000,19114,0.12742666666666666,0.6406340557823667,2.3007292984005447,6.103761582155212,192.03866657936322,0.004293374102031633,1.414213562373095
per-row,9,"[1200,1320)",grid,1.0,4.0,4.0,0.23635245467337607,false,150000,4062,0.02708,0.6670970242565057,2.27210669643682,5.638983938968103,192.03866657936322,0.005067621210742077,2.82842712474619
per-row,9,"[1200,1320)",grid,1.0,8.0,8.0,0.1891956697906354,false,150000,262,0.0017466666666666668,0.6750009968726767,2.2764941784050827,5.387554388730731,192.03866657936322,0.0054415943557448235,5.65685424949238
per-row,9,"[1200,1320)",grid,1.0,16.0,16.0,-0.17728694785243682,true,150000,21,0.00014,0.6703374956369479,2.2800751751868367,5.438473908441284,192.03866657936322,0.005827833402328002,11.31370849898476
per-row,9,"[1200,1320)",grid,2.0,0.5,1.0,0.1703900023895839,false,150000,84085,0.5605666666666667,0.5996904000890922,2.378148002127396,6.378713851766165,192.03866657936322,0.003935866059103846,1.0
per-row,9,"[1200,1320)",grid,2.0,1.0,2.0,0.22199106928306456,false,150000,49019,0.3267933333333333,0.6189119772747533,2.3409406119899825,6.318217401717224,387.5617781412166,0.0062765389946030205,2.0
per-row,9,"[1200,1320)",grid,2.0,2.0,4.0,0.26749049019438853,false,150000,18805,0.12536666666666665,0.6543884887739018,2.265650050707836,5.937396028750942,387.5617781412166,0.00867533414932005,2.82842712474619
per-row,9,"[1200,1320)",grid,2.0,4.0,8.0,0.2552603016013256,false,150000,3607,0.024046666666666668,0.6844733187441066,2.2455292265549933,5.377225603509312,387.5617781412166,0.01021581515434397,5.65685424949238
per-row,9,"[1200,1320)",grid,2.0,8.0,16.0,0.0771647572572648,true,150000,211,0.0014066666666666667,0.691938800769611,2.251072461359799,5.141567519441634,387.5617781412166,0.010992239547959692,11.31370849898476
per-row,9,"[1200,1320)",grid,2.0,16.0,32.0,-1.0787503849042577,true,150000,29,0.00019333333333333333,0.688004513766834,2.2629746402846216,5.202418159500661,387.5617781412166,0.011870829306595904,22.62741699796952
per-row,9,"[1200,1320)",grid,4.0,0.5,2.0,0.2168087636686915,false,150000,84231,0.56154,0.5999789295225701,2.3799874237200083,6.428121074772193,387.5617781412166,0.007898604397358545,2.0
per-row,9,"[1200,1320)",grid,4.0,1.0,4.0,0.2490475159808191,false,150000,49312,0.3287466666666667,0.6253176084828254,2.3267451406581716,6.226333689513692,778.6080012649236,0.012603346719979074,4.0
per-row,9,"[1200,1320)",grid,4.0,2.0,8.0,0.25997474601366377,false,150000,18727,0.12484666666666666,0.6662646892623686,2.252802828682125,5.752440499446078,778.6080012649236,0.01749867736303616,5.65685424949238
per-row,9,"[1200,1320)",grid,4.0,4.0,16.0,0.11397520130076677,true,150000,3278,0.021853333333333332,0.698281867638037,2.2330593998352892,5.1696599762407525,778.6080012649236,0.020555908751446146,11.31370849898476
per-row,9,"[1200,1320)",grid,4.0,8.0,32.0,-0.5351901675893513,true,150000,219,0.00146,0.7043361758844271,2.235514477424887,4.989491774623919,778.6080012649236,0.022175947886183357,22.62741699796952
per-row,9,"[1200,1320)",grid,4.0,16.0,64.0,-4.652450854075228,true,150000,35,0.00023333333333333333,0.6989513663130869,2.2429045747589313,5.048681840861018,778.6080012649236,0.02419371985186433,45.25483399593904
per-row,9,"[1200,1320)",grid,8.0,0.5,4.0,0.2348956300075884,false,150000,84683,0.5645533333333334,0.6050255547093992,2.3686752855522464,6.349131511024417,778.6080012649236,0.01584635312223226,4.0
per-row,9,"[1200,1320)",grid,8.0,1.0,8.0,0.16833469779796995,false,150000,49845,0.3323,0.6341319834138486,2.3164885523959295,6.065045068041447,1560.7004475123376,0.025294494526219072,8.0
per-row,9,"[1200,1320)",grid,8.0,2.0,16.0,0.04451477231489864,true,150000,18747,0.12498,0.6758242400065504,2.2462703155274113,5.573117454930519,1560.7004475123376,0.03516003543151597,11.31370849898476
per-row,9,"[1200,1320)",grid,8.0,4.0,32.0,-0.6240918406795601,true,150000,3242,0.02161333333333333,0.7058198046349978,2.223021268225996,5.018963172836235,1560.7004475123376,0.041412482866511696,22.62741699796952
per-row,9,"[1200,1320)",grid,8.0,8.0,64.0,-3.364354750125287,true,150000,241,0.0016066666666666666,0.7096966022975666,2.2232044827644923,4.932041662642823,1560.7004475123376,0.04498807975220837,45.25483399593904
per-row,9,"[1200,1320)",grid,8.0,16.0,128.0,-20.365916624280377,true,150000,49,0.0003266666666666667,0.702176644565973,2.2264216622267092,5.059550389907032,1560.7004475123376,0.04968051205022397,90.50966799187808
per-row,9,"[1200,1320)",published,2.0,5.0,10.0,0.2275470467544065,false,150000,1762,0.011746666666666667,0.6890945306351812,2.2468516859375107,5.234063017333634,387.5617781412166,0.010512995507149524,7.071067811865475
per-row,9,"[1200,1320)",matched,3.0,2.0,6.0,0.2763983301428502,false,150000,18755,0.12503333333333333,0.660748114331672,2.2577719001174184,5.8373691302306705,583.0848897030704,0.0130685194560711,4.242640687119285
per-row,10,"[1350,1470)",grid,0.5,0.5,0.25,0.07207324248612368,false,150000,81455,0.5430333333333334,0.5668320976931275,2.3411787069533356,7.952121241180669,53.75756518498192,0.0009617653820625168,0.25
per-row,10,"[1350,1470)",grid,0.5,1.0,0.5,0.11246981284410817,false,150000,45887,0.3059133333333333,0.5789173953436788,2.324831364618355,7.784900737147332,54.07917646865523,0.001500896113278424,0.49999999999999994
per-row,10,"[1350,1470)",grid,0.5,2.0,1.0,0.15735781105732394,false,150000,18404,0.12269333333333333,0.6012577936826476,2.2781590454817344,7.406456536872669,53.04465155381762,0.002033735456601212,0.5899651964927797
per-row,10,"[1350,1470)",grid,0.5,4.0,2.0,0.19106248929730296,false,150000,5052,0.03368,0.6263417852368046,2.2529967251931518,6.816676141420253,50.44610310742579,0.0023890930740669276,0.7273972861926818
per-row,10,"[1350,1470)",grid,0.5,8.0,4.0,0.20652942417978548,false,150000,732,0.00488,0.6406122122769483,2.253265276414961,6.356427641455444,49.271368794304585,0.002530454357345712,0.7273972861926818
per-row,10,"[1350,1470)",grid,0.5,16.0,8.0,0.20968681104003806,false,150000,38,0.00025333333333333333,0.6429649276443221,2.250530600829855,6.274419322509225,48.83316351385349,0.0025529844776466036,0.7273972861926818
per-row,10,"[1350,1470)",grid,1.0,0.5,0.5,0.10945701441384958,false,150000,81363,0.54242,0.566022844621864,2.351574821959401,7.943075840452404,54.80561045415344,0.0019271302147011594,0.5
per-row,10,"[1350,1470)",grid,1.0,1.0,1.0,0.16025058716127505,false,150000,45893,0.30595333333333335,0.5799594420794817,2.3170819834992247,7.747128538693065,54.11751614707331,0.003019837559001752,0.9999999999999999
per-row,10,"[1350,1470)",grid,1.0,2.0,2.0,0.20631293047492782,false,150000,18180,0.1212,0.6113210921787433,2.245942486659446,7.258225431088442,54.585118638149524,0.0040956785603180005,1.414213562373095
per-row,10,"[1350,1470)",grid,1.0,4.0,4.0,0.22713335444325933,false,150000,4761,0.03174,0.6426843162246678,2.220730574778868,6.60594147149945,54.61320834141978,0.004815317853601394,2.3094010767585034
per-row,10,"[1350,1470)",grid,1.0,8.0,8.0,0.1862136648153595,false,150000,652,0.004346666666666667,0.6567280325466656,2.2236771101891777,6.110850749972139,48.458612524983046,0.005135670818443263,4.200981133421567
per-row,10,"[1350,1470)",grid,1.0,16.0,16.0,0.06663322781758685,false,150000,62,0.0004133333333333333,0.6575503800843228,2.223332495460898,6.083902307480311,55.24101572948924,0.0052692962107720375,7.7445370479188975
per-row,10,"[1350,1470)",grid,2.0,0.5,1.0,0.15331478208217397,false,150000,81303,0.54202,0.564510011842666,2.3522023993629855,7.909601714797557,55.209938994644915,0.0038641257938074494,1.0
per-row,10,"[1350,1470)",grid,2.0,1.0,2.0,0.19998847603169068,false,150000,45916,0.3061066666666667,0.5845775675979747,2.299678278336232,7.721861772770282,55.721761583248984,0.006070898996120477,1.9999999999999998
per-row,10,"[1350,1470)",grid,2.0,2.0,4.0,0.22743999225060418,false,150000,17882,0.11921333333333334,0.6243403498450601,2.2258823018898255,7.171676463307956,56.37538349680894,0.00825502688498504,2.82842712474619
per-row,10,"[1350,1470)",grid,2.0,4.0,8.0,0.1855376802599955,false,150000,4521,0.03014,0.6576150901615543,2.2000051422180547,6.413776785776343,53.91326656991899,0.009704428790184337,4.618802153517007
per-row,10,"[1350,1470)",grid,2.0,8.0,16.0,0.002596882256164834,false,150000,673,0.004486666666666667,0.6682168361656718,2.2024457130590767,6.047930667482945,52.274171310931614,0.01035221762633335,9.237604307034013
per-row,10,"[1350,1470)",grid,2.0,16.0,32.0,-1.02261435983691,true,150000,161,0.0010733333333333333,0.6666725312618579,2.196451134097858,6.119040483101756,73.68817998825115,0.010854159142242156,18.475208614068027
per-row,10,"[1350,1470)",grid,4.0,0.5,2.0,0.18718067739278976,false,150000,81449,0.5429933333333333,0.5657167607873261,2.3442809046418263,7.903512811919693,58.276537651977954,0.007753815390084323,2.0
per-row,10,"[1350,1470)",grid,4.0,1.0,4.0,0.19679526598321584,false,150000,46233,0.30822,0.5918368144698876,2.2885037877433887,7.630585548134406,57.571775581051156,0.012232953001517412,3.9999999999999996
per-row,10,"[1350,1470)",grid,4.0,2.0,8.0,0.14121696603109046,false,150000,17681,0.11787333333333333,0.6346255933088039,2.2047425826448475,7.071164547301159,55.39890217108422,0.01666771824887098,5.65685424949238
per-row,10,"[1350,1470)",grid,4.0,4.0,16.0,-0.2245045359515454,false,150000,4453,0.029686666666666667,0.6650580587392559,2.1792112867820714,6.370730281787656,61.53477573594278,0.01958253863973749,11.31370849898476
per-row,10,"[1350,1470)",grid,4.0,8.0,32.0,-1.1744134612087942,true,150000,894,0.00596,0.6690165659015104,2.1781274894875335,6.335970503405999,83.1390577858054,0.021013868968422833,18.475208614068027
per-row,10,"[1350,1470)",grid,4.0,16.0,64.0,-5.104771223923546,true,150000,441,0.00294,0.6664115015044441,2.1799832938194106,6.551334116652782,118.93763053386441,0.022426557039762145,36.950417228136054
per-row,10,"[1350,1470)",grid,8.0,0.5,4.0,0.17144782777399825,false,150000,82048,0.5469866666666666,0.5725152141807037,2.328000008224148,7.837703753885505,62.01100757604774,0.015626654878138923,4.0
per-row,10,"[1350,1470)",grid,8.0,1.0,8.0,0.0396311415387941,false,150000,46754,0.3116933333333333,0.601603489218123,2.2555503935773342,7.477616586708069,57.88856571570998,0.024707401359007522,7.999999999999999
per-row,10,"[1350,1470)",grid,8.0,2.0,16.0,-0.3187023626047736,false,150000,17547,0.11698,0.6418895074355624,2.1869452867471098,6.986887279126914,53.741317467125086,0.033649163457555926,11.31370849898476
per-row,10,"[1350,1470)",grid,8.0,4.0,32.0,-1.8740461777855333,true,150000,4398,0.02932,0.6646807075115793,2.1693124296814674,6.619299551077986,120.59859539997596,0.03944579417082309,22.62741699796952
per-row,10,"[1350,1470)",grid,8.0,8.0,64.0,-8.685170567164064,true,150000,1190,0.007933333333333334,0.6640019170990711,2.1635594145489248,6.919797752285474,254.31315126567765,0.04295697726725705,45.25483399593904
per-row,10,"[1350,1470)",grid,8.0,16.0,128.0,-28.546768055544366,true,150000,799,0.005326666666666667,0.6617364166466599,2.1692572333740916,7.430538001424753,299.8832791806046,0.04657298802550423,73.90083445627211
per-row,10,"[1350,1470)",published,2.0,5.0,10.0,0.15653730079910977,false,150000,2609,0.017393333333333334,0.6638887531264417,2.2003831335432187,6.211463606986607,52.61838214778184,0.009975276840259948,5.773502691896258
per-row,10,"[1350,1470)",matched,3.0,2.0,6.0,0.19942600497132956,false,150000,17834,0.11889333333333334,0.629864311406396,2.2161125012425207,7.07248540586406,55.67565735187484,0.012445254724154517,4.242640687119285
per-step,1,"[0,120)",grid,0.5,0.5,0.25,0.07346124636096041,false,16369,12853,0.7852037387745128,0.8168094422831036,1.801471461280101,3.5540106529367947,26.10069250873211,0.00351912554425893,0.25
